16871	6.799831	1.221171	보통
39776	8.752758	0.484418	인기많음
5901	1.123033	1.180352	보통
40987	10.833248	1.585426	인기많음
7479	3.051618	0.026781	보통
38768	5.308409	0.030683	인기많음
4933	1.841792	0.028099	보통
32311	2.261978	1.605603	별로
26501	11.573696	1.061347	인기많음
37433	8.038764	1.083910	인기많음
23503	10.734007	0.103715	인기많음
68607	9.661909	0.350772	별로
27742	9.005850	0.548737	인기많음
11303	0.000000	0.539131	보통
0	5.757140	1.062373	보통
32729	9.164656	1.624565	인기많음
24619	1.318340	1.436243	별로
42414	14.075597	0.695934	인기많음
20210	10.107550	1.308398	인기많음
33225	7.960293	1.219760	인기많음
54483	6.317292	0.018209	별로
18475	12.664194	0.595653	인기많음
33926	2.906644	0.581657	별로
43865	2.388241	0.913938	별로
26547	6.024471	0.486215	인기많음
44404	7.226764	1.255329	인기많음
16674	4.183997	1.275290	보통
8123	11.850211	1.096981	인기많음
42747	11.661797	1.167935	인기많음
56054	3.574967	0.494666	별로
10933	0.000000	0.107475	보통
18121	7.937657	0.904799	인기많음
11272	3.365027	1.014085	보통
16297	0.000000	0.367491	보통
28168	13.860672	1.293270	인기많음
40963	10.306714	1.211594	인기많음
31685	7.228002	0.670670	인기많음
55164	4.508740	1.036192	별로
17595	0.366328	0.163652	보통
1862	3.299444	0.575152	보통
57087	0.573287	0.607915	별로
63082	9.183738	0.012280	별로
51213	7.842646	1.060636	인기많음
6487	4.750964	0.558240	보통
4805	11.438702	1.556334	인기많음
30302	8.243063	1.122768	인기많음
68680	7.949017	0.271865	별로
17591	7.875477	0.227085	보통
74391	9.569087	0.364856	별로
37217	7.750103	0.869094	인기많음
42814	0.000000	1.515293	별로
14738	3.396030	0.633977	보통
19896	11.916091	0.025294	인기많음
14673	0.460758	0.689586	보통
32011	13.087566	0.476002	인기많음
58736	4.589016	1.672600	별로
54744	8.397217	1.534103	별로
29482	5.562772	1.689388	별로
27698	10.905159	0.619091	인기많음
11443	1.311441	1.169887	보통
56117	10.647170	0.980141	인기많음
39514	0.000000	0.481918	별로
26627	8.503025	0.830861	인기많음
16525	0.436880	1.395314	보통
24368	6.127867	1.102179	별로
22160	12.112492	0.359680	인기많음
6030	1.264968	1.141582	보통
6468	6.067568	1.327047	보통
22945	8.010964	1.681648	인기많음
18520	3.791084	0.304072	보통
34914	11.773195	1.262621	인기많음
6121	8.339588	1.443357	보통
38063	2.563092	1.464013	별로
23410	5.954216	0.953782	별로
35073	9.288374	0.767318	인기많음
52914	3.976796	1.043109	별로
16801	8.585227	1.455708	인기많음
9533	1.271946	0.796506	보통
16721	0.000000	0.242778	보통
5832	0.000000	0.089749	보통
44591	11.521298	0.300860	인기많음
10143	1.139447	0.415373	보통
21609	5.699090	1.391892	보통
23817	2.449378	1.322560	별로
15640	0.000000	1.228380	보통
8847	3.168365	0.053993	보통
50939	10.428610	1.126257	인기많음
28521	2.943070	1.446816	별로
32901	10.441348	0.975283	인기많음
42850	12.478764	1.628726	인기많음
13499	5.856902	0.363883	보통
40345	2.476420	0.096075	별로
43547	1.826637	0.811457	별로
70758	4.324451	0.328235	별로
19780	1.376085	1.178359	보통
44484	5.342462	0.394527	별로
54462	11.835521	0.693301	인기많음
20085	12.423687	1.424264	인기많음
42291	12.161273	0.071131	인기많음
47550	8.148360	1.649194	인기많음
11938	1.531067	1.549756	보통
40699	3.200912	0.309679	별로
70908	8.862691	0.530506	별로
73989	6.370551	0.369350	별로
11872	2.468841	0.145060	보통
48463	11.054212	0.141508	인기많음
15987	2.037080	0.715243	보통
70036	13.364030	0.549972	별로
32967	10.249135	0.192735	인기많음
63249	10.464252	1.669767	별로
42795	9.424574	0.013725	인기많음
14459	4.458902	0.268444	보통
19973	0.000000	0.575976	보통
5494	9.686082	1.029808	인기많음
67902	13.649402	1.052618	별로
25621	13.181148	0.273014	인기많음
27545	3.877472	0.401600	별로
58656	1.413952	0.451380	별로
7327	4.248986	1.430249	보통
64555	8.779183	0.845947	별로
8998	4.156252	0.097109	보통
11752	5.580018	0.158401	보통
76319	15.040440	1.366898	별로
27665	12.793870	1.307323	인기많음
67417	3.254877	0.669546	별로
21808	10.725607	0.588588	인기많음
15326	8.256473	0.765891	보통
20057	8.033892	1.618562	인기많음
79341	10.702532	0.204792	별로
15636	5.062996	1.132555	보통
35602	10.772286	0.668721	인기많음
28544	1.892354	0.837028	별로
57663	1.019966	0.372320	별로
78727	15.546043	0.729742	별로
68255	11.638205	0.409125	별로
14964	3.427886	0.975616	보통
21835	11.246174	1.475586	인기많음
7487	0.000000	0.645045	보통
8700	0.000000	1.424017	보통
26226	8.242553	0.279069	인기많음
65899	8.700060	0.101807	별로
6543	0.812344	0.260334	보통
46556	2.448235	1.176829	별로
71038	13.230078	0.616147	별로
47657	0.236133	0.340840	별로
19600	11.155826	0.335131	인기많음
37422	11.029636	0.505769	인기많음
1363	2.901181	1.646633	보통
26535	3.924594	1.143120	별로
47707	2.524806	1.292848	별로
38055	3.527474	1.449158	별로
6286	3.384281	0.889268	보통
10747	0.000000	1.107592	보통
44883	11.898890	0.406441	인기많음
56823	3.529892	1.375844	별로
68086	11.442677	0.696919	별로
70242	10.308145	0.422722	별로
11409	8.540529	0.727373	보통
67671	7.156949	1.691682	별로
61238	0.720675	0.847574	별로
17774	0.229405	1.038603	보통
53376	3.399331	0.077501	별로
30930	6.157239	0.580133	별로
28987	1.239698	0.719989	별로
13655	6.036854	0.016548	보통
7227	5.258665	0.933722	보통
40409	12.393001	1.571281	인기많음
13605	9.627613	0.935842	보통
26400	11.130453	0.597610	인기많음
13491	8.842595	0.349768	인기많음
30232	10.690010	1.456595	인기많음
43253	5.714718	1.674780	인기많음
55536	3.052505	1.335804	별로
8807	0.000000	0.059025	보통
25783	9.945307	1.287952	인기많음
22812	2.719723	1.142148	별로
77826	11.154055	1.608486	별로
38172	2.687918	0.660836	별로
31676	10.037847	0.962245	인기많음
74038	12.404762	1.112080	별로
44738	10.237305	0.633422	인기많음
17410	4.745392	0.662520	보통
5688	4.639461	1.569431	보통
36642	3.149310	0.639669	별로
29956	13.406875	1.639194	인기많음
60350	6.068668	0.881241	별로
23758	9.477022	0.899002	인기많음
25780	3.897620	0.560201	보통
11342	5.463615	1.203677	보통
36109	3.369267	1.575043	별로
14292	5.234562	0.825954	보통
11160	0.000000	0.722170	보통
23762	12.979069	0.504068	인기많음
39567	5.376564	0.557476	별로
25647	13.527910	1.586732	인기많음
14814	2.196889	0.784587	보통
73590	10.691748	0.007509	별로
35187	1.659242	0.447066	별로
49459	8.369667	0.656697	인기많음
31657	13.157197	0.143248	인기많음
6259	8.199667	0.908508	보통
33101	4.441669	0.439381	인기많음
27107	9.846492	0.644523	인기많음
17824	0.019540	0.977949	보통
43536	8.253774	0.748700	인기많음
67705	6.038620	1.509646	별로
35283	6.091587	1.694641	인기많음
71308	8.986820	1.225165	별로
31054	11.508473	1.624296	인기많음
52387	8.807734	0.713922	인기많음
40328	0.000000	0.816676	별로
34844	8.889202	1.665414	인기많음
11607	3.178117	0.542752	보통
64306	7.013795	0.139909	별로
32721	9.605014	0.065254	인기많음
33170	1.230540	1.331674	별로
37192	10.412811	0.890803	인기많음
13089	0.000000	0.567161	보통
66491	9.699991	0.122011	별로
15941	0.000000	0.061191	보통
4272	4.455293	0.272135	보통
48812	3.020977	1.502803	별로
28818	8.099278	0.216317	인기많음
35394	1.157764	1.603217	별로
71791	10.105396	0.121067	별로
40668	11.230148	0.408603	인기많음
39580	9.070058	0.011379	인기많음
11786	0.566460	0.478837	보통
19251	0.000000	0.487300	보통
56594	8.956369	1.193484	인기많음
54495	1.523057	0.620528	별로
11844	2.749006	0.169855	보통
45465	9.235393	0.188350	인기많음
31033	10.555573	0.403927	인기많음
16633	6.956372	1.519308	보통
13887	0.636281	1.273984	보통
52603	3.574737	0.075163	별로
72000	9.032486	1.461809	별로
68497	5.958993	0.023012	별로
35135	2.435300	1.211744	별로
26397	10.539731	1.638248	인기많음
7313	7.646702	0.056513	보통
91273	20.919349	0.644571	별로
24743	1.424726	0.838447	별로
31690	6.748663	0.890223	인기많음
15432	2.289167	0.114881	보통
58394	5.548377	0.402238	별로
33962	6.057227	0.432666	별로
31442	10.828595	0.559955	인기많음
31044	11.318160	0.271094	인기많음
29938	13.265311	0.633903	인기많음
9875	0.000000	1.496715	보통
51542	6.517133	0.402519	인기많음
11878	4.934374	1.520028	보통
69241	10.151738	0.896433	별로
37776	2.425781	1.559467	별로
68997	9.778962	1.195498	별로
67416	12.219950	0.657677	별로
59225	7.394151	0.954434	별로
29138	8.518535	0.742546	인기많음
5962	2.798700	0.662632	보통
10847	0.637930	0.617373	보통
70527	10.750490	0.097415	별로
9610	0.625382	0.140969	보통
64734	10.027968	0.282787	별로
25941	9.817347	0.364197	인기많음
2763	0.646828	1.266069	보통
55601	3.347111	0.914294	별로
31128	11.816892	0.193798	인기많음
5181	0.000000	1.480198	보통
69982	10.945666	0.993219	별로
52440	10.244706	0.280539	인기많음
57350	2.579801	1.149172	별로
57869	2.630410	0.098869	별로
56557	11.746200	1.695517	인기많음
42342	8.104232	1.326277	인기많음
15560	12.409743	0.790295	인기많음
34826	12.167844	1.328086	인기많음
8569	3.198408	0.299287	보통
77623	16.055513	0.541052	별로
78184	7.138659	0.158481	별로
7036	4.831041	0.761419	보통
69616	10.082890	1.373611	별로
21546	10.066867	0.788470	인기많음
36715	8.129538	0.329913	인기많음
20522	3.012463	1.138108	보통
42349	3.720391	0.845974	별로
9037	0.773493	1.148256	보통
26728	10.962941	1.037324	인기많음
587	0.177621	0.162614	보통
48915	3.085853	0.967899	별로
9824	8.426781	0.202558	보통
4135	1.825927	1.128347	보통
9666	2.185155	1.010173	보통
59333	7.184595	1.261338	별로
36198	0.000000	0.116525	별로
34909	8.901752	1.033527	인기많음
47516	2.451497	1.358795	별로
55807	3.213631	0.432044	별로
14036	3.974739	0.723929	보통
42856	9.601306	0.619232	인기많음
64007	8.363897	0.445341	별로
59428	6.381484	1.365019	별로
13730	0.000000	1.403914	보통
41740	9.609836	1.438105	인기많음
63546	9.904741	0.985862	별로
30417	7.185807	1.489102	인기많음
69636	5.466703	1.216571	별로
64660	0.000000	0.915898	별로
14883	4.575443	0.535671	보통
7965	3.277076	1.010868	보통
68620	10.246623	1.239634	별로
8738	2.341735	1.060235	보통
7544	3.201046	0.498843	보통
6377	6.066013	0.120927	보통
36842	8.829379	0.895657	인기많음
81046	15.833048	1.568245	별로
67736	13.516711	1.220153	별로
32492	0.664284	1.116755	별로
39299	6.325139	0.605109	인기많음
77289	8.677499	0.344373	별로
33835	8.188005	0.964896	인기많음
71890	9.414263	0.384030	별로
32054	9.196547	1.138253	인기많음
38579	10.202968	0.452363	인기많음
55984	2.119439	1.481661	별로
72694	13.635078	0.858314	별로
42299	0.083443	0.701669	별로
26635	9.149096	1.051446	인기많음
8579	1.933803	1.374388	보통
37302	14.115544	0.676198	인기많음
22878	8.933736	0.943352	인기많음
4364	2.661254	0.946117	보통
4985	0.988432	1.305027	보통
37068	2.063741	1.125946	별로
41137	2.220590	0.690754	별로
67759	6.424849	0.806641	별로
11831	1.156153	1.613674	보통
34502	3.032720	0.601847	별로
4088	3.076828	0.952089	보통
15199	0.000000	0.318105	보통
17309	7.750480	0.554015	인기많음
42816	10.958135	1.482500	인기많음
43751	10.222018	0.488678	인기많음
58335	2.367988	0.435741	별로
75039	7.686054	1.381455	별로
42878	11.464879	1.481589	인기많음
42770	11.075735	0.089726	인기많음
8848	3.543989	0.345853	보통
31340	8.123889	1.282880	인기많음
41413	4.331769	0.754467	인기많음
12731	0.120865	1.211961	보통
22447	6.116109	0.701523	인기많음
33564	7.474534	0.505790	인기많음
48907	8.819454	0.649292	인기많음
8762	6.802144	0.615284	보통
46696	12.666325	0.931960	인기많음
36851	8.636180	0.399333	인기많음
67639	11.730991	1.289833	별로
171	8.132449	0.039062	보통
26674	10.296589	1.496144	인기많음
8739	7.583906	1.005764	보통
66668	9.777806	0.496377	별로
68732	8.833546	0.513876	별로
69995	4.907899	1.518036	별로
82008	8.362736	1.285939	별로
25054	9.084726	1.606312	인기많음
33085	14.164141	0.560970	인기많음
41379	9.080683	0.989920	인기많음
39417	6.522767	0.038548	인기많음
12556	3.690342	0.462281	보통
39432	3.563706	0.242019	별로
38010	1.065870	1.141569	별로
69306	6.683796	1.456317	별로
38000	1.712874	0.243945	별로
46321	13.109929	1.280111	인기많음
66293	11.327910	0.780977	별로
22730	4.545711	1.233254	별로
5952	3.367889	0.468104	보통
72308	8.326224	0.567347	별로
60338	8.978339	1.442034	별로
13301	5.655826	1.582159	보통
27884	8.855312	0.570684	인기많음
11188	6.649568	0.544233	보통
56796	3.966325	0.850410	별로
8571	1.924045	1.664782	보통
4914	6.004812	0.280369	보통
10784	0.000000	0.375849	보통
39296	9.923018	0.092192	인기많음
13113	2.389084	0.119284	보통
70204	13.663189	0.133251	별로
46813	11.434976	0.321216	인기많음
11697	0.358270	1.292858	보통
44183	9.598873	0.223524	인기많음
2225	6.375275	0.608040	보통
29066	11.580532	0.458401	인기많음
4245	5.319324	1.598070	보통
34379	4.324031	1.603481	별로
44441	2.358370	1.273204	별로
2022	0.000000	1.182708	보통
26866	12.824376	0.890411	인기많음
57070	1.587247	1.456982	별로
32932	8.510324	1.520683	인기많음
51967	10.428884	1.187734	인기많음
44432	8.346618	0.042318	인기많음
67066	7.541444	0.809226	별로
17262	2.540946	1.583286	보통
79728	9.473047	0.692513	별로
14259	0.352284	0.474080	보통
6122	0.000000	0.589826	보통
76879	12.405171	0.567201	별로
11426	4.126775	0.871452	보통
2493	0.034087	0.335848	보통
19910	1.177634	0.075106	보통
10939	0.000000	0.479996	보통
17716	0.994909	0.611135	보통
31390	11.053664	1.180117	인기많음
20375	0.000000	1.679729	보통
26309	2.495011	1.459589	별로
33484	11.516831	0.001156	인기많음
45944	9.213215	0.797743	인기많음
4249	5.332865	0.109288	보통
6089	0.000000	1.689771	보통
7513	0.000000	1.126053	보통
27862	12.640062	1.690903	인기많음
39038	2.693142	1.317518	별로
19218	3.328969	0.268271	보통
62911	7.193166	1.117456	별로
77758	6.615512	1.521012	별로
27940	8.000567	0.835341	인기많음
2194	4.017541	0.512104	보통
37072	13.245859	0.927465	인기많음
15585	5.970616	0.813624	보통
25577	11.668719	0.886902	인기많음
8777	4.283237	1.272728	보통
29016	10.742963	0.971401	인기많음
21910	12.326672	1.592608	인기많음
12916	0.000000	0.344622	보통
10976	0.000000	0.922846	보통
79065	10.602095	0.573686	별로
36759	10.861859	1.155054	인기많음
50011	1.229094	1.638690	별로
1155	0.410392	1.313401	보통
71600	14.552711	0.616162	별로
30817	14.178043	0.616313	인기많음
54559	14.136260	0.362388	별로
29764	0.093534	1.207194	별로
69100	10.929021	0.403110	별로
47324	11.432919	0.825959	인기많음
73199	9.134527	0.586846	별로
44461	5.071432	1.421420	별로
45617	11.460254	1.541749	인기많음
28221	11.620039	1.103553	인기많음
7091	4.022079	0.207307	보통
6110	3.057842	1.631262	보통
79016	7.782169	0.404385	별로
18289	7.981741	0.929789	인기많음
43679	4.601363	0.268326	별로
22075	2.595564	1.115375	별로
23535	10.049077	0.391045	인기많음
25301	3.265444	1.572970	보통
32256	11.780282	1.511014	인기많음
36951	3.075975	0.286284	별로
31290	1.795307	0.194343	별로
38953	11.106979	0.202415	인기많음
35257	5.994413	0.800021	별로
25847	9.706062	1.012182	인기많음
32680	10.582992	0.836025	인기많음
62018	7.038266	1.458979	별로
9074	0.023771	0.015314	보통
33004	12.823982	0.676371	인기많음
44588	3.617770	0.493483	별로
32565	8.346684	0.253317	인기많음
38563	6.104317	0.099207	별로
75668	16.207776	0.584973	별로
9069	6.401969	1.691873	보통
53395	2.298696	0.559757	별로
28631	7.661515	0.055981	인기많음
71036	6.353608	1.645301	별로
71142	10.442780	0.335870	별로
37653	3.834509	1.346121	별로
76839	10.998587	0.584555	별로
9916	2.695935	1.512111	보통
38889	3.356646	0.324230	별로
39075	14.677836	0.793183	인기많음
48071	1.551934	0.130902	별로
7275	2.464739	0.223502	보통
41804	1.533216	1.007481	별로
35665	12.473921	0.162910	인기많음
67956	6.491596	0.032576	별로
41892	10.506276	1.510747	인기많음
38844	4.380388	0.748506	별로
74197	13.670988	1.687944	별로
14201	8.317599	0.390409	보통
3908	0.000000	0.556245	보통
2459	0.000000	0.290218	보통
32027	10.095799	1.188148	인기많음
12870	0.860695	1.482632	보통
9880	1.557564	0.711278	보통
72784	10.072779	0.756030	별로
17521	0.000000	0.431468	보통
50283	7.140817	0.883813	인기많음
33536	11.384548	1.438307	인기많음
9452	3.214568	1.083536	보통
37457	11.720655	0.301636	인기많음
17724	6.374475	1.475925	인기많음
43869	5.749684	0.198875	인기많음
264	3.871808	0.552602	보통
25736	8.336309	0.636238	인기많음
39584	9.710442	1.503735	인기많음
31246	1.532611	1.433898	별로
49567	9.785785	0.984614	인기많음
7052	2.633627	1.097866	보통
35493	9.238935	0.494701	인기많음
10986	1.205656	1.398803	보통
49508	3.124909	1.670121	별로
5734	7.935489	1.585044	보통
65479	12.746636	1.560352	별로
77268	10.732563	0.545321	별로
28490	3.977403	0.766103	별로
13546	4.194426	0.450663	보통
37166	9.610286	0.142912	인기많음
16381	4.797555	1.260455	보통
10848	1.615279	0.093002	보통
35405	4.614771	1.027105	별로
15917	0.000000	1.369726	보통
6131	0.608457	0.512220	보통
67432	6.558239	0.667579	별로
30354	12.315116	0.197068	인기많음
69696	7.014973	1.494616	별로
33481	8.822304	1.194177	인기많음
43075	10.086796	0.570455	인기많음
38343	7.241614	1.661627	인기많음
14318	4.602395	1.511768	보통
5367	7.434921	0.079792	보통
37894	10.467570	1.595418	인기많음
36172	9.948127	0.003663	인기많음
40123	2.478529	1.568987	별로
10976	5.938545	0.878540	보통
12705	0.000000	0.948004	보통
12495	5.559181	1.357926	보통
35681	9.776654	0.535966	인기많음
46202	3.092056	0.490906	별로
11505	0.000000	1.623311	보통
22834	4.459495	0.538867	별로
49901	8.334306	1.646600	인기많음
71932	11.226654	0.384686	별로
13279	3.904737	1.597294	보통
49112	7.038205	1.211329	인기많음
77129	9.836120	1.054340	별로
37447	1.990976	0.378081	별로
62397	9.005302	0.485385	별로
0	1.772510	1.039873	보통
15476	0.458674	0.819560	보통
40625	10.003919	0.231658	인기많음
36706	0.520807	1.476008	별로
28580	10.678214	1.431837	인기많음
25862	4.425992	1.363842	별로
63488	12.035355	0.831222	별로
33944	10.606732	1.253858	인기많음
30099	1.568653	0.684264	별로
13725	2.545434	0.024271	보통
36768	10.264062	0.982593	인기많음
64656	9.866276	0.685218	별로
14927	0.142704	0.057455	보통
43231	9.853270	1.521432	인기많음
66087	6.596604	1.653574	별로
19806	2.602287	1.321481	보통
41081	10.411776	0.664168	인기많음
10277	7.083449	0.622589	보통
7014	2.080068	1.254441	보통
17275	0.522844	1.622458	보통
31600	10.362000	1.544827	인기많음
59956	3.412967	1.035410	별로
42181	6.796548	1.112153	인기많음
51743	4.092035	0.075804	별로
5194	2.763811	1.564325	보통
30832	12.547439	1.402443	인기많음
7976	5.708052	1.596152	보통
14602	4.558025	0.375806	보통
41571	11.642307	0.438553	인기많음
55028	3.222443	0.121399	별로
5837	4.736156	0.029871	보통
39808	10.839526	0.836323	인기많음
20944	4.194791	0.235483	보통
22146	14.936259	0.888582	인기많음
42169	3.310699	1.521855	별로
7010	2.971931	0.034321	보통
3807	9.261667	0.537807	보통
29241	7.791833	1.111416	인기많음
52696	1.480470	1.028750	별로
42545	3.677287	0.244167	별로
24437	2.202967	1.370399	별로
16037	5.796735	0.935893	보통
8493	3.063333	0.144089	보통
68080	11.233094	0.492487	별로
59016	1.965570	0.005697	별로
11810	8.616719	0.137419	보통
68630	6.609989	1.083505	별로
7629	1.712639	1.086297	보통
71992	10.117445	1.299319	별로
13398	0.000000	1.104178	보통
26241	9.824777	1.346821	인기많음
11160	1.653089	0.980949	보통
76701	18.178822	1.473671	별로
32174	6.781126	0.885340	인기많음
45043	8.206750	1.549223	인기많음
42173	10.081853	1.376745	인기많음
69801	6.288742	0.112799	별로
41737	3.695937	1.543589	별로
46979	6.726151	1.069380	인기많음
79267	12.969999	1.568223	별로
4615	2.661390	1.531933	보통
32907	7.072764	1.117386	인기많음
37444	9.123366	1.318988	인기많음
569	3.743946	1.039546	보통
8723	2.341300	0.219361	보통
6024	0.541913	0.592348	보통
52252	2.310828	1.436753	별로
8358	6.226597	1.427316	보통
26166	7.277876	0.489252	인기많음
18471	0.000000	0.389459	보통
3386	7.218221	1.098828	보통
41544	8.777129	1.111464	인기많음
10480	2.813428	0.819419	보통
5894	2.268766	1.412130	보통
7273	6.283627	0.571292	보통
22272	7.520081	1.626868	인기많음
31369	11.739225	0.027138	인기많음
10708	3.746883	0.877350	보통
69364	12.089835	0.521631	별로
37760	12.310404	0.259339	인기많음
13004	0.000000	0.671355	보통
37885	2.728800	0.331502	별로
52555	10.814342	0.607652	인기많음
38997	12.170268	0.844205	인기많음
69698	6.698371	0.240084	별로
11783	3.632672	1.643479	보통
47636	10.059991	0.892361	인기많음
15744	1.887674	0.756162	보통
69058	8.229125	0.195886	별로
33057	7.817082	0.476102	인기많음
28681	12.277230	0.076805	인기많음
34042	10.055337	1.115778	인기많음
29928	3.596002	1.485952	별로
9734	2.755530	1.420655	보통
7344	7.780991	0.513048	보통
7387	0.093705	0.391834	보통
33957	8.481567	0.520078	인기많음
9936	3.865584	0.110062	보통
36094	9.683709	0.779984	인기많음
39835	10.617255	1.359970	인기많음
64486	7.203216	1.624762	별로
0	7.601414	1.215605	보통
39539	1.386107	1.417070	별로
66972	9.129253	0.594089	별로
15029	1.363447	0.620841	보통
44909	3.181399	0.359329	별로
38183	13.365414	0.217011	인기많음
37372	4.207717	1.289767	별로
0	4.088395	0.870075	보통
17786	3.327371	1.142505	보통
39055	1.303323	1.235650	별로
37045	7.999279	1.581763	인기많음
6435	2.217488	0.864536	보통
72265	7.751808	0.192451	별로
28152	14.149305	1.591532	인기많음
25931	8.765721	0.152808	인기많음
7538	3.408996	0.184896	보통
1315	1.251021	0.112340	보통
12292	6.160619	1.537165	보통
49248	1.034538	1.585162	별로
9025	0.000000	1.034635	보통
13438	2.355051	0.542603	보통
69683	6.614543	0.153771	별로
25374	10.245062	1.450903	인기많음
55264	3.467074	1.231019	별로
38324	7.487678	1.572293	인기많음
69643	4.624115	1.185192	별로
44058	8.995957	1.436479	인기많음
41316	11.564476	0.007195	인기많음
29119	3.440948	0.078331	별로
51656	1.673603	0.732746	별로
3030	4.719341	0.699755	보통
35695	10.304798	1.576488	인기많음
1537	2.086915	1.199312	보통
9083	6.338220	1.131305	보통
47744	8.254926	0.710694	인기많음
71372	16.067108	0.974142	별로
37980	1.723201	0.310488	별로
42385	3.785045	0.876904	별로
22687	2.557561	0.123738	별로
39512	9.852220	1.095171	인기많음
11885	3.679147	1.557205	보통
4944	9.789681	0.852971	보통
73230	14.958998	0.526707	별로
17585	11.182148	1.288459	인기많음
68737	7.528533	1.657487	별로
13818	5.253802	1.378603	보통
31662	13.946752	1.426657	인기많음
86686	15.557263	1.430029	별로
43214	12.483550	0.688513	인기많음
24091	2.317302	1.411137	별로
52544	10.069724	0.766119	인기많음
61861	5.792231	1.615483	별로
47903	4.138435	0.475994	별로
37190	12.929517	0.304378	인기많음
6013	9.378238	0.307392	보통
27223	8.361362	1.643204	인기많음
69027	7.939406	1.325042	별로
78642	10.735384	0.705788	별로
30254	11.592723	0.286188	인기많음
21704	10.098356	0.704748	인기많음
34985	9.299025	0.545337	인기많음
31316	11.158297	0.218067	인기많음
76368	16.143900	0.558388	별로
27953	10.971700	1.221787	인기많음
152	0.000000	0.681478	보통
9146	3.178961	1.292692	보통
75346	17.625350	0.339926	별로
26376	1.995833	0.267826	별로
35255	10.640467	0.416181	인기많음
